source,raw_file,source_match_id,date,season,competition,home_team,away_team,home_score,away_score,competition_id,season_id,match_week,competition_country,stadium,data_version,shot_fidelity_version,xy_fidelity_version,match_result,result_class,home_win,draw,away_win,goal_difference,total_goals,neutral
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19810,2019-04-21,2018/2019,FA Women's Super League,Liverpool WFC,Bristol City WFC,5,2,37,4,20,England,Prenton Park,1.1.0,2,NA,H,1,1,0,0,3,7,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19743,2018-10-21,2018/2019,FA Women's Super League,Birmingham City WFC,Chelsea FCW,0,0,37,4,6,England,ARMCO Arena,1.0.3,NA,NA,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19740,2018-10-21,2018/2019,FA Women's Super League,West Ham United LFC,Liverpool WFC,0,1,37,4,6,England,The Rush Green Stadium,1.0.3,NA,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19716,2018-09-09,2018/2019,FA Women's Super League,Reading WFC,Yeovil Town LFC,4,0,37,4,1,England,Adams Park ,1.0.3,NA,NA,H,1,1,0,0,4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19800,2019-03-14,2018/2019,FA Women's Super League,Arsenal WFC,Bristol City WFC,4,0,37,4,18,England,Meadow Park ,1.1.0,NA,NA,H,1,1,0,0,4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19739,2018-10-21,2018/2019,FA Women's Super League,Brighton & Hove Albion WFC,Manchester City WFC,0,6,37,4,6,England,Broadfield Stadium,1.0.3,NA,NA,A,-1,0,0,1,-6,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19748,2018-10-28,2018/2019,FA Women's Super League,Chelsea FCW,Liverpool WFC,1,0,37,4,7,England,Kingsmeadow,1.0.3,NA,NA,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19822,2019-05-11,2018/2019,FA Women's Super League,Yeovil Town LFC,Birmingham City WFC,0,2,37,4,22,England,Clayson Stadium,1.1.0,2,NA,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19785,2019-01-13,2018/2019,FA Women's Super League,Arsenal WFC,Chelsea FCW,1,2,37,4,14,England,Meadow Park ,1.0.3,NA,NA,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19749,2018-11-04,2018/2019,FA Women's Super League,Arsenal WFC,Birmingham City WFC,3,1,37,4,8,England,Meadow Park ,1.0.3,NA,NA,H,1,1,0,0,2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19751,2018-11-04,2018/2019,FA Women's Super League,West Ham United LFC,Chelsea FCW,0,2,37,4,8,England,The Rush Green Stadium,1.0.3,NA,NA,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19764,2018-11-25,2018/2019,FA Women's Super League,Yeovil Town LFC,Manchester City WFC,0,4,37,4,10,England,Clayson Stadium,1.0.3,NA,NA,A,-1,0,0,1,-4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19773,2018-12-02,2018/2019,FA Women's Super League,Everton LFC,Liverpool WFC,2,1,37,4,11,England,Haig Avenue,1.0.3,NA,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19783,2019-01-06,2018/2019,FA Women's Super League,Chelsea FCW,Everton LFC,3,0,37,4,13,England,Kingsmeadow,1.0.3,NA,NA,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19747,2018-10-26,2018/2019,FA Women's Super League,Manchester City WFC,Reading WFC,1,1,37,4,7,England,Joie Stadium,1.0.3,NA,NA,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19757,2019-02-10,2018/2019,FA Women's Super League,Bristol City WFC,Brighton & Hove Albion WFC,0,0,37,4,16,England,Stoke Gifford Stadium,1.0.3,NA,NA,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19742,2018-10-21,2018/2019,FA Women's Super League,Yeovil Town LFC,Bristol City WFC,1,2,37,4,6,England,Clayson Stadium,1.0.3,NA,NA,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19777,2018-12-09,2018/2019,FA Women's Super League,Yeovil Town LFC,West Ham United LFC,0,5,37,4,12,England,Clayson Stadium,1.0.3,NA,NA,A,-1,0,0,1,-5,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19758,2019-04-17,2018/2019,FA Women's Super League,Yeovil Town LFC,Reading WFC,0,5,37,4,16,England,Clayson Stadium,1.1.0,2,NA,A,-1,0,0,1,-5,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19802,2019-03-13,2018/2019,FA Women's Super League,Yeovil Town LFC,Brighton & Hove Albion WFC,1,1,37,4,18,England,Clayson Stadium,1.1.0,NA,NA,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19803,2019-03-13,2018/2019,FA Women's Super League,West Ham United LFC,Everton LFC,0,1,37,4,18,England,The Rush Green Stadium,1.1.0,NA,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19811,2019-04-21,2018/2019,FA Women's Super League,Arsenal WFC,Everton LFC,2,1,37,4,20,England,Meadow Park ,1.1.0,2,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19805,2019-03-31,2018/2019,FA Women's Super League,Chelsea FCW,West Ham United LFC,1,1,37,4,19,England,Kingsmeadow,1.1.0,2,NA,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19752,2018-11-04,2018/2019,FA Women's Super League,Liverpool WFC,Manchester City WFC,0,3,37,4,8,England,Prenton Park,1.0.3,NA,NA,A,-1,0,0,1,-3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19775,2018-12-09,2018/2019,FA Women's Super League,Reading WFC,Liverpool WFC,2,2,37,4,12,England,Adams Park ,1.0.3,NA,NA,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19760,2018-11-18,2018/2019,FA Women's Super League,Chelsea FCW,Yeovil Town LFC,5,0,37,4,9,England,Kingsmeadow,1.0.3,NA,NA,H,1,1,0,0,5,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19787,2019-01-13,2018/2019,FA Women's Super League,Birmingham City WFC,Bristol City WFC,0,1,37,4,14,England,ARMCO Arena,1.0.3,NA,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19733,2018-09-30,2018/2019,FA Women's Super League,Birmingham City WFC,Manchester City WFC,2,3,37,4,4,England,ARMCO Arena,1.0.3,NA,NA,A,-1,0,0,1,-1,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19765,2018-11-25,2018/2019,FA Women's Super League,Liverpool WFC,Birmingham City WFC,0,2,37,4,10,England,Prenton Park,1.0.3,NA,NA,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19792,2019-01-27,2018/2019,FA Women's Super League,Bristol City WFC,Yeovil Town LFC,2,1,37,4,15,England,Stoke Gifford Stadium,1.0.3,NA,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19732,2018-09-30,2018/2019,FA Women's Super League,Liverpool WFC,Reading WFC,0,1,37,4,4,England,Prenton Park,1.0.3,NA,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19744,2018-10-28,2018/2019,FA Women's Super League,Bristol City WFC,Arsenal WFC,0,4,37,4,7,England,Stoke Gifford Stadium,1.0.3,NA,NA,A,-1,0,0,1,-4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19799,2019-03-13,2018/2019,FA Women's Super League,Liverpool WFC,Chelsea FCW,0,4,37,4,18,England,Prenton Park,1.1.0,NA,NA,A,-1,0,0,1,-4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19753,2018-11-04,2018/2019,FA Women's Super League,Reading WFC,Bristol City WFC,3,0,37,4,8,England,Adams Park ,1.0.3,NA,NA,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19735,2018-10-14,2018/2019,FA Women's Super League,Manchester City WFC,West Ham United LFC,7,1,37,4,5,England,Joie Stadium,1.0.3,NA,NA,H,1,1,0,0,6,8,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19720,2018-09-19,2018/2019,FA Women's Super League,Bristol City WFC,Chelsea FCW,0,0,37,4,2,England,Stoke Gifford Stadium,1.0.3,NA,NA,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19719,2018-09-19,2018/2019,FA Women's Super League,West Ham United LFC,Reading WFC,0,0,37,4,2,England,The Rush Green Stadium,1.0.3,NA,NA,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19715,2018-09-09,2018/2019,FA Women's Super League,Brighton & Hove Albion WFC,Bristol City WFC,0,1,37,4,1,England,Broadfield Stadium,1.0.3,NA,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19723,2018-09-20,2018/2019,FA Women's Super League,Everton LFC,Manchester City WFC,0,4,37,4,2,England,Haig Avenue,1.0.3,NA,NA,A,-1,0,0,1,-4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19722,2018-09-19,2018/2019,FA Women's Super League,Yeovil Town LFC,Arsenal WFC,0,7,37,4,2,England,Clayson Stadium,1.0.3,NA,NA,A,-1,0,0,1,-7,7,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19727,2018-09-23,2018/2019,FA Women's Super League,Reading WFC,Birmingham City WFC,0,1,37,4,3,England,Adams Park ,1.0.3,NA,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19731,2018-09-30,2018/2019,FA Women's Super League,West Ham United LFC,Yeovil Town LFC,2,1,37,4,4,England,The Rush Green Stadium,1.0.3,NA,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19714,2018-09-09,2018/2019,FA Women's Super League,Chelsea FCW,Manchester City WFC,0,0,37,4,1,England,Kingsmeadow,1.0.3,NA,NA,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19728,2018-09-23,2018/2019,FA Women's Super League,Manchester City WFC,Bristol City WFC,2,2,37,4,3,England,Joie Stadium,1.0.3,NA,NA,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19726,2018-09-23,2018/2019,FA Women's Super League,Everton LFC,Chelsea FCW,0,0,37,4,3,England,Haig Avenue,1.0.3,NA,NA,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19725,2018-09-23,2018/2019,FA Women's Super League,Brighton & Hove Albion WFC,Liverpool WFC,0,1,37,4,3,England,Broadfield Stadium,1.0.3,NA,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19738,2018-10-14,2018/2019,FA Women's Super League,Bristol City WFC,Birmingham City WFC,0,1,37,4,5,England,Stoke Gifford Stadium,1.0.3,NA,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19759,2018-11-18,2018/2019,FA Women's Super League,Everton LFC,Arsenal WFC,0,4,37,4,9,England,Haig Avenue,1.0.3,NA,NA,A,-1,0,0,1,-4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19750,2018-11-04,2018/2019,FA Women's Super League,Yeovil Town LFC,Everton LFC,1,0,37,4,8,England,Clayson Stadium,1.0.3,NA,NA,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19761,2018-11-17,2018/2019,FA Women's Super League,Bristol City WFC,Liverpool WFC,2,1,37,4,9,England,Stoke Gifford Stadium,1.0.3,NA,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19762,2018-11-18,2018/2019,FA Women's Super League,Brighton & Hove Albion WFC,Reading WFC,1,4,37,4,9,England,Broadfield Stadium,1.0.3,NA,NA,A,-1,0,0,1,-3,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19763,2018-11-18,2018/2019,FA Women's Super League,Birmingham City WFC,West Ham United LFC,3,0,37,4,9,England,ARMCO Arena,1.0.3,NA,NA,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19768,2018-11-25,2018/2019,FA Women's Super League,West Ham United LFC,Bristol City WFC,2,0,37,4,10,England,The Rush Green Stadium,1.0.3,NA,NA,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19767,2018-11-25,2018/2019,FA Women's Super League,Reading WFC,Everton LFC,2,1,37,4,10,England,Adams Park ,1.0.3,NA,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19776,2018-12-09,2018/2019,FA Women's Super League,Brighton & Hove Albion WFC,Chelsea FCW,0,4,37,4,12,England,Broadfield Stadium,1.0.3,NA,NA,A,-1,0,0,1,-4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19737,2018-10-14,2018/2019,FA Women's Super League,Liverpool WFC,Yeovil Town LFC,2,1,37,4,5,England,Prenton Park,1.0.3,NA,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19790,2019-01-27,2018/2019,FA Women's Super League,Manchester City WFC,Brighton & Hove Albion WFC,3,0,37,4,15,England,Joie Stadium,1.0.3,NA,NA,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19793,2019-01-28,2018/2019,FA Women's Super League,Liverpool WFC,West Ham United LFC,1,0,37,4,15,England,Prenton Park,1.0.3,NA,NA,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19789,2019-01-27,2018/2019,FA Women's Super League,Chelsea FCW,Birmingham City WFC,2,3,37,4,15,England,Kingsmeadow,1.0.3,NA,NA,A,-1,0,0,1,-1,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19791,2019-01-27,2018/2019,FA Women's Super League,Reading WFC,Arsenal WFC,0,3,37,4,15,England,Adams Park ,1.0.3,NA,NA,A,-1,0,0,1,-3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19795,2019-02-20,2018/2019,FA Women's Super League,Reading WFC,West Ham United LFC,1,2,37,4,17,England,Madejski Stadium,1.0.3,NA,NA,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19797,2019-02-20,2018/2019,FA Women's Super League,Arsenal WFC,Yeovil Town LFC,3,0,37,4,17,England,Meadow Park ,1.0.3,NA,NA,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19780,2019-01-06,2018/2019,FA Women's Super League,Liverpool WFC,Brighton & Hove Albion WFC,0,2,37,4,13,England,Prenton Park,1.0.3,NA,NA,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19781,2019-01-06,2018/2019,FA Women's Super League,West Ham United LFC,Arsenal WFC,2,4,37,4,13,England,The Rush Green Stadium,1.0.3,NA,NA,A,-1,0,0,1,-2,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19779,2019-01-06,2018/2019,FA Women's Super League,Bristol City WFC,Manchester City WFC,1,1,37,4,13,England,Stoke Gifford Stadium,1.0.3,NA,NA,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19798,2019-02-20,2018/2019,FA Women's Super League,Manchester City WFC,Everton LFC,3,1,37,4,17,England,Joie Stadium,1.0.3,NA,NA,H,1,1,0,0,2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19782,2019-01-06,2018/2019,FA Women's Super League,Birmingham City WFC,Reading WFC,2,1,37,4,13,England,ARMCO Arena,1.0.3,NA,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19784,2019-01-13,2018/2019,FA Women's Super League,Brighton & Hove Albion WFC,Everton LFC,0,0,37,4,14,England,Broadfield Stadium,1.0.3,NA,NA,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19786,2019-01-13,2018/2019,FA Women's Super League,West Ham United LFC,Manchester City WFC,1,3,37,4,14,England,The Rush Green Stadium,1.0.3,NA,NA,A,-1,0,0,1,-2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19774,2018-12-09,2018/2019,FA Women's Super League,Everton LFC,Bristol City WFC,0,2,37,4,12,England,Haig Avenue,1.0.3,NA,NA,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19755,2019-02-10,2018/2019,FA Women's Super League,Manchester City WFC,Chelsea FCW,2,2,37,4,16,England,Joie Stadium,1.0.3,NA,NA,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19806,2019-03-31,2018/2019,FA Women's Super League,Bristol City WFC,Reading WFC,0,1,37,4,19,England,Stoke Gifford Stadium,1.1.0,2,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19807,2019-03-31,2018/2019,FA Women's Super League,Manchester City WFC,Liverpool WFC,2,1,37,4,19,England,Joie Stadium,1.1.0,2,NA,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19788,2019-01-13,2018/2019,FA Women's Super League,Yeovil Town LFC,Liverpool WFC,1,2,37,4,14,England,Clayson Stadium,1.0.3,NA,NA,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19808,2019-03-31,2018/2019,FA Women's Super League,Everton LFC,Yeovil Town LFC,0,1,37,4,19,England,Haig Avenue,1.1.0,2,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19804,2019-03-31,2018/2019,FA Women's Super League,Birmingham City WFC,Arsenal WFC,0,1,37,4,19,England,ARMCO Arena,1.1.0,2,NA,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19813,2019-04-21,2018/2019,FA Women's Super League,West Ham United LFC,Birmingham City WFC,1,2,37,4,20,England,The Rush Green Stadium,1.1.0,2,NA,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19816,2019-04-28,2018/2019,FA Women's Super League,Birmingham City WFC,Liverpool WFC,2,0,37,4,21,England,St Andrew's @ Knighthead Park,1.1.0,2,NA,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/37_4.json,19809,2019-04-20,2018/2019,FA Women's Super League,Reading WFC,Brighton & Hove Albion WFC,1,0,37,4,20,England,Madejski Stadium,1.1.0,2,NA,H,1,1,0,0,1,1,NA
