source,dataset,url,local_path,downloaded_at,notes
StatsBomb Open Data,three_sixty_3879666,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879666.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879666.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879668,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879668.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879668.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879670,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879670.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879670.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879672,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879672.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879672.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879675,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879675.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879675.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879677,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879677.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879677.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879679,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879679.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879679.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879681,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879681.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879681.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879684,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879684.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879684.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879686,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879686.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879686.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879689,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879689.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879689.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879691,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879691.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879691.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879693,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879693.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879693.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879695,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879695.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879695.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879701,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879701.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879701.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879703,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879703.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879703.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879705,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879705.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879705.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879707,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879707.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879707.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879709,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879709.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879709.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879712,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879712.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879712.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879714,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879714.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879714.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879716,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879716.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879716.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879718,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879718.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879718.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879721,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879721.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879721.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879723,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879723.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879723.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879725,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879725.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879725.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879727,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879727.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879727.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879730,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879730.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879730.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879733,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879733.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879733.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879736,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879736.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879736.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879738,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879738.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879738.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879740,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879740.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879740.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879747,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879747.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879747.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879749,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879749.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879749.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879752,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879752.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879752.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879756,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879756.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879756.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879758,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879758.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879758.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879760,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879760.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879760.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879762,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879762.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879762.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879765,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879765.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879765.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879768,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879768.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879768.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879770,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879770.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879770.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879772,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879772.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879772.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879774,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879774.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879774.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879776,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879776.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879776.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879778,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879778.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879778.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879780,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879780.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879780.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879784,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879784.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879784.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879787,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879787.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879787.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879789,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879789.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879789.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879791,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879791.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879791.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879793,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879793.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879793.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879795,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879795.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879795.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879797,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879797.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879797.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879800,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879800.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879800.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879802,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879802.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879802.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879804,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879804.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879804.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879806,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879806.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879806.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879808,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879808.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879808.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879810,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879810.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879810.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879812,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879812.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879812.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879814,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879814.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879814.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879817,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879817.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879817.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879819,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879819.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879819.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879821,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879821.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879821.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879823,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879823.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879823.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879825,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879825.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879825.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879827,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879827.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879827.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879829,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879829.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879829.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879831,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879831.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879831.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879834,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879834.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879834.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879836,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879836.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879836.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879838,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879838.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879838.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879840,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879840.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879840.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879842,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879842.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879842.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879844,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879844.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879844.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879846,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879846.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879846.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879848,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879848.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879848.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879850,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879850.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879850.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879853,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879853.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879853.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879855,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879855.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879855.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879857,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879857.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879857.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879859,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879859.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879859.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879861,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879861.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879861.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879863,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879863.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879863.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879866,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879866.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879866.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879868,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879868.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879868.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879870,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879870.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879870.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879873,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879873.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879873.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3879875,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3879875.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3879875.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
StatsBomb Open Data,three_sixty_3881483,https://raw.githubusercontent.com/statsbomb/open-data/master/data/three-sixty/3881483.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/three-sixty/3881483.json,2026-05-28 13:18:11.839015,StatsBomb 360 freeze-frame data (raw JSON)
