path,source_guess,dataset_guess,raw_or_processed,file_type,rows,columns,date_min,date_max,n_teams,n_competitions,file_size_bytes,modified_time,notes
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881555.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17923,2026-05-28 13:01:48.133389,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881556.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,23192,2026-05-28 13:01:48.458181,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881557.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19841,2026-05-28 13:01:48.45553,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881558.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,23268,2026-05-28 13:01:48.680579,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881559.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21090,2026-05-28 13:01:48.668759,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881560.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22257,2026-05-28 13:01:49.053793,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881561.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19234,2026-05-28 13:01:48.939918,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881562.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20170,2026-05-28 13:01:49.16071,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881563.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19314,2026-05-28 13:01:49.34568,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881564.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19011,2026-05-28 13:01:49.47998,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881565.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18539,2026-05-28 13:01:49.557979,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881566.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21977,2026-05-28 13:01:49.801059,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881567.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22214,2026-05-28 13:01:49.880289,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881568.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22821,2026-05-28 13:01:50.115098,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881569.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,24367,2026-05-28 13:01:50.205428,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881570.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19900,2026-05-28 13:01:50.400548,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881571.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17802,2026-05-28 13:01:50.525207,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881572.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19682,2026-05-28 13:01:50.660436,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881573.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20884,2026-05-28 13:01:50.734664,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881574.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22919,2026-05-28 13:01:50.823948,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881575.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20483,2026-05-28 13:01:50.883485,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881576.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21625,2026-05-28 13:01:51.147303,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881577.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22025,2026-05-28 13:01:51.15137,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881578.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21086,2026-05-28 13:01:51.393495,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881579.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,23169,2026-05-28 13:01:51.474735,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881580.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19270,2026-05-28 13:01:51.713468,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881581.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21868,2026-05-28 13:01:51.797605,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881582.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20785,2026-05-28 13:01:52.034247,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881583.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20780,2026-05-28 13:01:52.04863,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881584.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21981,2026-05-28 13:01:52.363448,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881585.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,25826,2026-05-28 13:01:52.442266,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881586.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22001,2026-05-28 13:01:52.527235,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881587.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20497,2026-05-28 13:01:52.635822,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881588.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21976,2026-05-28 13:01:52.717831,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881589.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,24407,2026-05-28 13:01:52.959195,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881590.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,25287,2026-05-28 13:01:52.969784,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881591.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18570,2026-05-28 13:01:53.247658,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881592.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,25632,2026-05-28 13:01:53.230221,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881593.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20707,2026-05-28 13:01:53.654448,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881594.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19988,2026-05-28 13:01:53.531877,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881595.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,25578,2026-05-28 13:01:53.746858,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881596.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20787,2026-05-28 13:01:53.825213,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881597.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21684,2026-05-28 13:01:54.068704,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881598.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19962,2026-05-28 13:01:54.00208,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881599.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21576,2026-05-28 13:01:54.320718,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881600.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20533,2026-05-28 13:01:54.392562,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881601.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22634,2026-05-28 13:01:54.501801,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881602.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20290,2026-05-28 13:01:54.562767,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881603.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,23912,2026-05-28 13:01:54.819162,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881604.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21729,2026-05-28 13:01:54.884147,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881605.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19441,2026-05-28 13:01:55.002102,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881606.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18833,2026-05-28 13:01:55.409741,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881607.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20192,2026-05-28 13:01:55.164897,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881608.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20053,2026-05-28 13:01:55.360877,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881609.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21906,2026-05-28 13:01:55.676506,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881610.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22794,2026-05-28 13:01:55.752693,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881611.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19875,2026-05-28 13:01:55.996573,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881612.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18879,2026-05-28 13:01:56.07564,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881613.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21638,2026-05-28 13:01:56.318996,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3881614.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20480,2026-05-28 13:01:56.397819,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3887188.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,15320,2026-05-28 13:01:56.512684,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888699.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17848,2026-05-28 13:01:56.720492,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888700.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17167,2026-05-28 13:01:56.71344,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888701.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17713,2026-05-28 13:01:57.030533,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888702.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17333,2026-05-28 13:01:56.869261,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888704.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17987,2026-05-28 13:01:57.189942,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888705.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16102,2026-05-28 13:01:57.216228,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888706.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,12454,2026-05-28 13:01:57.334395,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888711.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,12764,2026-05-28 13:01:57.379151,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888713.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,12761,2026-05-28 13:01:57.490031,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888716.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18151,2026-05-28 13:01:57.542873,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888717.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18954,2026-05-28 13:01:57.72806,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888718.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16649,2026-05-28 13:01:57.748274,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888719.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18631,2026-05-28 13:01:57.987061,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888720.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17643,2026-05-28 13:01:57.935088,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888721.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,14215,2026-05-28 13:01:58.119205,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888754.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,14945,2026-05-28 13:01:58.412513,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888787.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16260,2026-05-28 13:01:58.287809,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3888854.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16592,2026-05-28 13:01:58.461644,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3889082.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,13750,2026-05-28 13:01:58.859289,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3889115.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18479,2026-05-28 13:01:58.655815,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3889148.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18464,2026-05-28 13:01:58.976321,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3889149.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18005,2026-05-28 13:01:59.106777,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3889182.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16297,2026-05-28 13:01:59.299438,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3889217.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20210,2026-05-28 13:01:59.299193,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3889218.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18320,2026-05-28 13:01:59.518984,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890260.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18793,2026-05-28 13:01:59.515026,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890273.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19299,2026-05-28 13:01:59.833341,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890278.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18566,2026-05-28 13:01:59.742254,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890288.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17077,2026-05-28 13:01:59.924202,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890301.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18618,2026-05-28 13:02:00.006232,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890312.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16239,2026-05-28 13:02:00.331761,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890315.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18327,2026-05-28 13:02:00.164153,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890330.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17458,2026-05-28 13:02:00.346794,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890337.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,18115,2026-05-28 13:02:00.668982,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890346.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17662,2026-05-28 13:02:01.092856,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890350.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17950,2026-05-28 13:02:01.340997,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890359.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20218,2026-05-28 13:02:01.338456,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890370.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19047,2026-05-28 13:02:01.760653,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890382.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17763,2026-05-28 13:02:01.523138,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890390.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19011,2026-05-28 13:02:01.950084,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890395.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17378,2026-05-28 13:02:01.95829,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890409.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19143,2026-05-28 13:02:02.375649,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890415.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16832,2026-05-28 13:02:02.209234,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890427.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17270,2026-05-28 13:02:02.386622,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890431.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19379,2026-05-28 13:02:02.573114,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890444.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19471,2026-05-28 13:02:02.518284,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890456.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,17056,2026-05-28 13:02:02.679496,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890463.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16383,2026-05-28 13:02:02.994502,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890472.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21884,2026-05-28 13:02:02.834661,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890477.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,16615,2026-05-28 13:02:02.984,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890492.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20500,2026-05-28 13:02:03.200684,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890500.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21421,2026-05-28 13:02:03.316363,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890502.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20625,2026-05-28 13:02:03.382014,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890519.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,19847,2026-05-28 13:02:03.635366,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890521.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,21215,2026-05-28 13:02:03.700876,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890534.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,20640,2026-05-28 13:02:04.06381,NA
/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/lineups/3890540.json,StatsBomb Open Data,statsbomb_lineups_raw,raw,json,NA,NA,NA,NA,NA,NA,22177,2026-05-28 13:02:04.127668,NA
